ano,mes,selic
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,FEV,10.4
2012,MAR,10.4
2012,MAR,10.4
2012,MAR,10.4
2012,MAR,10.4
2012,MAR,10.4
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,MAR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,9.65
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,ABR,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.9
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.89
2012,MAI,8.88
2012,MAI,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.39
2012,JUN,8.4
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,8.39
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,JUL,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.89
2012,AGO,7.39
2012,AGO,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,SET,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.39
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,OUT,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,NOV,7.14
2012,DEZ,7.14
2012,DEZ,7.14
2012,DEZ,7.14
2012,DEZ,7.14
2012,DEZ,7.14
2012,DEZ,7.14
2012,DEZ,7.13
2012,DEZ,7.13
2012,DEZ,7.13
2012,DEZ,7.12
2012,DEZ,7.12
2012,DEZ,7.11
2012,DEZ,7.11
2012,DEZ,7.11
2012,DEZ,7.11
2012,DEZ,7.19
2012,DEZ,7.24
2012,DEZ,7.25
2012,DEZ,7.27
2012,DEZ,7.29
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,JAN,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.11
2013,FEV,7.18
2013,FEV,7.2
2013,FEV,7.2
2013,MAR,7.14
2013,MAR,7.12
2013,MAR,7.12
2013,MAR,7.14
2013,MAR,7.12
2013,MAR,7.13
2013,MAR,7.13
2013,MAR,7.14
2013,MAR,7.15
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,MAR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.16
2013,ABR,7.41
2013,ABR,7.41
2013,ABR,7.4
2013,ABR,7.4
2013,ABR,7.4
2013,ABR,7.4
2013,ABR,7.4
2013,ABR,7.4
2013,ABR,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.4
2013,MAI,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUN,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,7.9
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,JUL,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.4
2013,AGO,8.9
2013,AGO,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,SET,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,8.9
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,OUT,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.4
2013,NOV,9.9
2013,NOV,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.89
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2013,DEZ,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,9.9
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,JAN,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.4
2014,FEV,10.65
2014,FEV,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,MAR,10.65
2014,ABR,10.65
2014,ABR,10.65
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,ABR,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,MAI,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUN,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,JUL,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.91
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.91
2014,AGO,10.91
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,AGO,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,SET,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,10.9
2014,OUT,11.15
2014,OUT,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,NOV,11.15
2014,DEZ,11.15
2014,DEZ,11.15
2014,DEZ,11.15
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2014,DEZ,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,11.65
2015,JAN,12.15
2015,JAN,12.15
2015,JAN,12.15
2015,JAN,12.15
2015,JAN,12.15
2015,JAN,12.15
2015,JAN,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,FEV,12.15
2015,MAR,12.15
2015,MAR,12.15
2015,MAR,12.15
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,MAR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.65
2015,ABR,12.66
2015,ABR,12.67
2015,ABR,12.67
2015,ABR,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,MAI,13.15
2015,JUN,13.15
2015,JUN,13.15
2015,JUN,13.15
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUN,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,13.65
2015,JUL,14.15
2015,JUL,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,AGO,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,SET,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,OUT,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,NOV,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2015,DEZ,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,JAN,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,FEV,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,MAR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,ABR,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,MAI,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUN,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,JUL,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,AGO,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,SET,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,14.15
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,OUT,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,NOV,13.9
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2016,DEZ,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,13.65
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,JAN,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.9
2017,FEV,12.15
2017,FEV,12.15
2017,MAR,12.15
2017,MAR,12.15
